Tick;4762;793;6
Tick;4718;701;6
Tick;4659;618;7
Tick;4534;1120;4
Tick;4264;1093;3
Tick;4040;1071;3
Tick;3909;1051;3
Tick;3823;1031;3
Tick;3688;1009;3
Tick;3602;975;3
Tick;3581;685;5
Tick;3504;587;5
Tick;3435;508;6
Tick;3351;936;3
Tick;3107;910;3
Tick;2976;866;3
Tick;2968;845;3
Tick;2875;826;3
Tick;2820;806;3
Tick;2852;778;3
Tick;2807;523;5
Tick;2780;435;6
Tick;2904;390;7
Tick;2804;734;3
Tick;2642;712;3
Tick;2689;695;3
Tick;2614;674;3
Tick;2586;649;3
Tick;2719;629;4
Tick;2710;615;4
Tick;2680;426;6
Tick;2864;374;7
Tick;2905;337;8
Tick;2843;607;4
Tick;2989;593;5
Tick;2972;579;5
Tick;2930;565;5
Tick;3133;551;5
Tick;3216;540;5
Tick;3222;523;6
Tick;3415;359;9
Tick;3565;324;11
Tick;3615;284;12
Tick;3718;518;7
Tick;3753;493;7
Tick;3758;473;7
Tick;3892;463;8
Tick;3979;461;8
Tick;3989;458;8
Tick;4135;452;9
Tick;4244;352;12
Tick;4301;323;13
